Ano de Exercício;Unidade Orçamentária - Código;Unidade Orçamentária - Sigla;Classificação Receita - Formatado;Classificação Receita - Descrição;Fonte Recurso - Código;Fonte Recurso - Descrição;Valor Previsto Inicial;Valor Efetivado Ajustado
2025;2091;FEAM;1122.01.0.1.01.011;TX. PREST. SERV. G. - PRINC. - TX. EXP. - ATOS DE AUTORIDADE ADMINISTRATIVA DO SISTEMA ESTADUAL DE MEIO AMBIENTE E RECURSOS HIDRICOS - SISEMA;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;20.147.884,00;3.648.626,61
2025;2091;FEAM;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;270.000,00;55.237,57
2025;2091;FEAM;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;224.000,00;52.469,73
2025;2091;FEAM;1611.01.0.1.99.001;SERVICOS ADM. COMERC. GER. - PRINC. - DEMAIS - SERVICOS ADMINISTRATIVOS;60;RECURSOS DIRETAMENTE ARRECADADOS;77.000,00;774,00
2025;2091;FEAM;1611.01.0.2.28.000;SERVICOS ADM. COMERC. GER. - MJM - CONSULTORIA, ASSISTENCIA TECNICA E ANALISE DE PROJETOS;60;RECURSOS DIRETAMENTE ARRECADADOS;15.000,00;0,00
2025;2091;FEAM;1699.99.0.3.01.000;OUTROS SERVICOS - DA;60;RECURSOS DIRETAMENTE ARRECADADOS;7.600.000,00;1.120.703,14
2025;2091;FEAM;1741.99.0.1.46.999;MEIO AMBIENTE - OUTROS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;2.700.000,00;0,00
2025;2091;FEAM;1911.06.1.1.01.000;MULTAS ADM. DANOS AMBIENTAIS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;8.800.000,00;1.507.987,45
2025;2091;FEAM;1911.06.1.1.01.000;MULTAS ADM. DANOS AMBIENTAIS - PRINC.;79;RECURSOS DECORRENTES DA CONVERSAO DE MULTAS AMBIENTAIS;0,00;56.903,23
2025;2091;FEAM;1911.06.1.2.01.000;MULTAS ADM. DANOS AMBIENTAIS - MJM;60;RECURSOS DIRETAMENTE ARRECADADOS;50.000,00;0,00
2025;2091;FEAM;1921.99.0.1.01.000;OUTRAS INDENIZACOES - PRINC. - IMPACTOS E DANOS AMBIENTAIS;59;OUTROS RECURSOS VINCULADOS;3.339.843,00;1.053.398,40
2025;2091;FEAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;1.000,00;0,00
2025;2091;FEAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;6.000,00;6.059,79
2025;2091;FEAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;50.000,00;0,00
2025;2091;FEAM;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;0,00;69.601,34
2025;2101;IEF;1121.04.0.1.01.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA FLORESTAL;26;TAXA  FLORESTAL - ADMINISTRACAO INDIRETA;100.000.000,00;20.911.592,98
2025;2101;IEF;1121.04.0.1.03.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;2.275.560,00;122.511,62
2025;2101;IEF;1121.04.0.1.05.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DA LEI DA PESCA;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;2.900.000,00;317.039,38
2025;2101;IEF;1121.04.0.1.06.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE LIBERACAO E MANEJO DA FAUNA E FLORA;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;370.000,00;106.457,86
2025;2101;IEF;1121.04.0.1.07.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DA LEI DE POLITICA FLORESTAL;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;17.000.000,00;2.679.689,83
2025;2101;IEF;1121.04.0.1.09.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE REPROGRAFIA, CERTIDOES E JULGAMENTO DE CONTENCIOSO;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;150.000,00;45.563,96
2025;2101;IEF;1121.04.0.2.01.000;TX. CONTR. FISC. AMBIENT. - MJM - TAXA FLORESTAL;26;TAXA  FLORESTAL - ADMINISTRACAO INDIRETA;1.000,00;365,27
2025;2101;IEF;1121.04.0.3.01.000;TX. CONTR. FISC. AMBIENT. - DA - TAXA FLORESTAL;26;TAXA  FLORESTAL - ADMINISTRACAO INDIRETA;1.000,00;0,00
2025;2101;IEF;1121.04.0.3.03.000;TX. CONTR. FISC. AMBIENT. - DA - TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;1.000,00;0,00
2025;2101;IEF;1121.04.0.4.03.000;TX. CONTR. FISC. AMBIENT. - DA-MJM - TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;1.000,00;0,00
2025;2101;IEF;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;1.000,00;18.752,65
2025;2101;IEF;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;81.867,00;0,00
2025;2101;IEF;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;68;CONVENIOS COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;2.500,00;14.691,71
2025;2101;IEF;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;69;CONVENIOS COM OS ESTADOS E O DISTRITO FEDERAL;73.000,00;0,00
2025;2101;IEF;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;74;ACORDOS E AJUSTES DE COOPERACAO MUTUA COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;6.500,00;0,00
2025;2101;IEF;1349.01.0.1.01.000;COMPENSACOES AMBIENTAIS - PRINC. - REPOSICAO FLORESTAL;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;30.000.000,00;14.636.336,66
2025;2101;IEF;1349.01.0.1.02.000;COMPENSACOES AMBIENTAIS - PRINC. - REPOSICAO DA PESCA;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;1.000,00;611,41
2025;2101;IEF;1349.01.0.1.99.000;COMPENSACOES AMBIENTAIS - PRINC. - DEMAIS;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;15.000.000,00;860.590,60
2025;2101;IEF;1611.01.0.1.16.000;SERVICOS ADM. COMERC. GER. - PRINC. - MEIO AMBIENTE;60;RECURSOS DIRETAMENTE ARRECADADOS;1.000,00;1.119,55
2025;2101;IEF;1611.01.0.1.18.000;SERVICOS ADM. COMERC. GER. - PRINC. - VISITACAO DAS UNIDADES DE CONSERVACAO DA NATUREZA;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;2.300.000,00;53.009,62
2025;2101;IEF;1611.01.0.1.21.000;SERVICOS ADM. COMERC. GER. - PRINC. - GESTAO DE CRIADORES DE PASSEIFORMES SILVESTRES;60;RECURSOS DIRETAMENTE ARRECADADOS;6.300.000,00;329.943,85
2025;2101;IEF;1699.99.0.3.01.000;OUTROS SERVICOS - DA;60;RECURSOS DIRETAMENTE ARRECADADOS;4.400.000,00;0,00
2025;2101;IEF;1717.99.0.1.16.004;MEIO AMBIENTE - FUNDO DE DEFESA DOS DIREITOS DIFUSOS - FDD;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;508.855,00;0,00
2025;2101;IEF;1741.99.0.1.46.999;MEIO AMBIENTE - OUTROS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;830.694,00;0,00
2025;2101;IEF;1911.06.1.1.01.000;MULTAS ADM. DANOS AMBIENTAIS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;4.800.000,00;1.807.473,77
2025;2101;IEF;1911.06.1.1.01.000;MULTAS ADM. DANOS AMBIENTAIS - PRINC.;79;RECURSOS DECORRENTES DA CONVERSAO DE MULTAS AMBIENTAIS;0,00;45.672,64
2025;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;1.000,00;0,00
2025;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1.000,00;0,00
2025;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;26;TAXA  FLORESTAL - ADMINISTRACAO INDIRETA;220.000,00;34.768,41
2025;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;1.000,00;0,00
2025;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1.000,00;9.845,11
2025;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;1.000,00;0,00
2025;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;68;CONVENIOS COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;1.000,00;1,42
2025;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;69;CONVENIOS COM OS ESTADOS E O DISTRITO FEDERAL;1.000,00;0,00
2025;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;74;ACORDOS E AJUSTES DE COOPERACAO MUTUA COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;1.000,00;0,00
2025;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;1.000,00;0,00
2025;2101;IEF;1999.99.2.1.99.000;OUTRAS REC. - PRIMARIAS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;2.600.000,00;614.442,57
2025;2101;IEF;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;850.000,00;0,00
2025;2101;IEF;2414.53.0.1.03.000;MEIO AMBIENTE - MINISTERIO DO TURISMO;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;477.500,00;0,00
2025;2121;IPSM;1215.52.1.1.02.000;CONTRIB. MILITAR ATIVO - PRINC. - PENSAO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;426.404.664,00;0,00
2025;2121;IPSM;1215.52.2.1.02.000;CONTRIB. MILITAR INATIVO - PRINC. - PENSAO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;665.104.261,00;0,00
2025;2121;IPSM;1219.99.1.1.03.001;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. DO SERVIDOR CIVIL - ATIVO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;27.100,00;0,00
2025;2121;IPSM;1219.99.1.1.03.002;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. DO SERVIDOR CIVIL - INATIVO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;3.019.500,00;458.802,21
2025;2121;IPSM;1219.99.1.1.03.003;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. MILITAR PARA A SAUDE - ATIVO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;13.620.673,09
2025;2121;IPSM;1219.99.1.1.03.004;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. MILITAR PARA A SAUDE - INATIVO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;23.407.060,52
2025;2121;IPSM;1219.99.1.1.03.005;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. MILITAR PARA A PREVIDENCIA  - ATIVO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;48.291.478,36
2025;2121;IPSM;1219.99.1.1.03.006;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. MILITAR PARA A PREVIDENCIA  - INATIVO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;82.988.669,08
2025;2121;IPSM;1219.99.1.1.03.052;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. PATRONAL - INATIVO CIVIL;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;6.107.500,00;920.402,05
2025;2121;IPSM;1311.01.1.1.01.000;ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;2.946.063,00;732.202,64
2025;2121;IPSM;1311.01.1.2.01.000;ALUGUEIS ARRENDAMENTOS - MJM - ALUGUEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;13.917,00;84.531,12
2025;2121;IPSM;1322.01.0.1.02.000;DIVIDENDOS - PRINC. - EMPRESAS NAO ESTATAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;56.000,00;501,20
2025;2121;IPSM;1329.99.0.1.02.000;OUTROS VALORES MOBILIARIOS - PRINC. - FUNDOS DE INVESTIMENTO;60;RECURSOS DIRETAMENTE ARRECADADOS;6.150.000,00;5.164.207,43
2025;2121;IPSM;1611.01.0.1.99.001;SERVICOS ADM. COMERC. GER. - PRINC. - DEMAIS - SERVICOS ADMINISTRATIVOS;60;RECURSOS DIRETAMENTE ARRECADADOS;1.460.000,00;127.934,09
2025;2121;IPSM;1631.99.0.1.05.001;OUTROS SERV. ATEND. SAUDE - PRINC. - COPARTICIP. SEGURADOS - SERVICOS HOSPITALARES;60;RECURSOS DIRETAMENTE ARRECADADOS;104.122.000,00;30.017.801,51
2025;2121;IPSM;1631.99.0.1.05.002;OUTROS SERV. ATEND. SAUDE - PRINC. - COPARTICIP. SEGURADOS - SERVICOS ODONTOLOGICOS;60;RECURSOS DIRETAMENTE ARRECADADOS;14.000.000,00;3.961.299,08
2025;2121;IPSM;1699.99.0.1.01.000;OUTROS SERVICOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;6.700,00;0,00
2025;2121;IPSM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;320.000,00;41.075,46
2025;2121;IPSM;1999.99.2.1.99.000;OUTRAS REC. - PRIMARIAS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;5.900.000,00;3.203.643,26
2025;2121;IPSM;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;8.000,00;0,00
2025;2121;IPSM;2221.01.0.1.01.000;ALIENACAO BENS IMOVEIS - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;0,00;482.500,00
2025;2121;IPSM;7215.53.1.1.01.000;REC. INTRA. - CONTRIB. PATRON. - MILITAR ATIVO - PRINC. - SAUDE;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;394.914.284,00;0,00
2025;2121;IPSM;7215.53.1.1.02.000;REC. INTRA. - CONTRIB. PATRON. - MILITAR ATIVO - PRINC. - PENSAO;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;457.895.045,00;0,00
2025;2121;IPSM;7215.53.2.1.01.000;REC. INTRA. - CONTRIB. PATRONAL MILITAR INATIVO - PRINC. - SAUDE;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;463.595.028,00;0,00
2025;2121;IPSM;7215.53.2.1.02.000;REC. INTRA. - CONTRIB. PATRONAL MILITAR INATIVO - PRINC. - PENSAO;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;866.613.495,00;0,00
2025;2121;IPSM;7219.99.1.1.03.051;REC. INTRA. - DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. PATRONAL - ATIVO CIVIL;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;7.960.358,00;0,00
2025;2121;IPSM;7219.99.1.1.03.053;REC. INTRA. - DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. PATRONAL MILITAR PARA A SAUDE - ATIVO;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;27.168.238,64
2025;2121;IPSM;7219.99.1.1.03.054;REC. INTRA. - DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. PATRONAL MILITAR PARA A SAUDE - INATIVO;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;46.666.812,32
2025;2121;IPSM;7219.99.1.1.03.055;REC. INTRA. - DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. PATRONAL MILITAR PARA A PREVIDENCIA - ATIVO;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;96.323.755,45
2025;2121;IPSM;7219.99.1.1.03.056;REC. INTRA. - DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. PATRONAL MILITAR PARA A PREVIDENCIA - INATIVO;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;165.455.061,49
2025;2121;IPSM;7219.99.1.2.05.000;REC. INTRA. - DEMAIS CONTRIB. SOC. - MJM - RENEGOCIACAO DE OBRIGACOES PREVIDENCIARIAS;60;RECURSOS DIRETAMENTE ARRECADADOS;72.859.300,00;2.613.325,87
2025;2151;FHA;1411.01.0.1.01.000;REC. AGROPECUARIA - PRINC. - PRODUCAO VEGETAL;60;RECURSOS DIRETAMENTE ARRECADADOS;3.000,00;225,00
2025;2151;FHA;1611.01.0.1.99.001;SERVICOS ADM. COMERC. GER. - PRINC. - DEMAIS - SERVICOS ADMINISTRATIVOS;60;RECURSOS DIRETAMENTE ARRECADADOS;240.000,00;38.040,40
2025;2161;FUCAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;4.417,44
2025;2161;FUCAM;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;2.000,00;0,00
2025;2171;FAOP;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;286.905,00;0,00
2025;2171;FAOP;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;68;CONVENIOS COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;1.000,00;0,00
2025;2171;FAOP;1699.99.0.1.01.000;OUTROS SERVICOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;800.000,00;0,00
2025;2171;FAOP;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1.000,00;0,00
2025;2171;FAOP;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;68;CONVENIOS COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;1.000,00;0,00
2025;2171;FAOP;2414.99.0.1.11.005;CULTURA - BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL - BNDES;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;3.100.000,00;0,00
2025;2171;FAOP;2441.99.0.1.12.999;CULTURA - OUTROS;68;CONVENIOS COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;1.550.000,00;0,00
2025;2181;FCS;1311.01.1.1.01.000;ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;2.534.638,00;401.850,41
2025;2181;FCS;1611.01.0.1.24.000;SERVICOS ADM. COMERC. GER. - PRINC. - EDUCACIONAIS E CAPACITACAO;60;RECURSOS DIRETAMENTE ARRECADADOS;6.272,00;0,00
2025;2181;FCS;1611.01.0.1.27.000;SERVICOS ADM. COMERC. GER. - PRINC. - RECREATIVOS E CULTURAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;550.000,00;96.013,84
2025;2181;FCS;1921.99.0.1.99.000;OUTRAS INDENIZACOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;59.090,00;16.686,76
2025;2181;FCS;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;2.000,00;0,00
2025;2201;IEPHA;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;86.800,00;5.641,18
2025;2201;IEPHA;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;124.236,00;15.887,66
2025;2201;IEPHA;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1.000,00;0,00
2025;2201;IEPHA;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;1.057.792,00;117.124,35
2025;2201;IEPHA;1699.99.0.1.01.000;OUTROS SERVICOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;10.680,00;1.626,75
2025;2201;IEPHA;1717.99.0.1.07.001;COMERCIO SERVICOS - MINISTERIO DO TURISMO;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;473.331,00;0,00
2025;2201;IEPHA;1717.99.0.1.09.002;CULTURA - INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL - IPHAN;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;343.000,00;0,00
2025;2201;IEPHA;1741.99.0.1.39.999;CULTURA - OUTROS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;1.035.300,00;0,00
2025;2201;IEPHA;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;1.000,00;0,00
2025;2201;IEPHA;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;1.000,00;0,00
2025;2201;IEPHA;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1.000,00;0,00
2025;2201;IEPHA;2414.99.0.1.11.001;CULTURA - MINISTERIO DA CULTURA;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;2.709.813,00;0,00
2025;2201;IEPHA;2414.99.0.1.11.003;CULTURA - MINISTERIO DO TURISMO;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;250.000,00;0,00
2025;2211;TV MINAS;1311.01.1.1.01.000;ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1.830.000,00;215.274,93
2025;2211;TV MINAS;1611.01.0.1.07.000;SERVICOS ADM. COMERC. GER. - PRINC. - COMUNICACAO;60;RECURSOS DIRETAMENTE ARRECADADOS;2.000.000,00;290.963,94
2025;2211;TV MINAS;1999.99.2.1.99.000;OUTRAS REC. - PRIMARIAS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;99,09
2025;2241;IGAM;1121.04.0.1.04.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE REGULARIZACAO AMBIENTAL;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;11.924.500,00;259.059,07
2025;2241;IGAM;1121.04.0.1.08.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE CADASTRO PERFURACAO DE POCOS TUBULARES;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;3.000,00;0,00
2025;2241;IGAM;1121.04.0.1.09.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE REPROGRAFIA, CERTIDOES E JULGAMENTO DE CONTENCIOSO;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;40.000,00;1.118,93
